2020-10-13,1914.0,3590.0,2460.0
2020-10-14,1895.0,3595.0,2468.0
2020-10-15,1913.0,3525.0,2435.0
2020-10-16,1896.0,3525.0,2363.0
2020-10-19,1912.0,3550.0,2445.0
2020-10-20,1873.0,3490.0,2429.0
2020-10-21,1899.0,3545.0,2464.0
2020-10-22,1840.0,3490.0,2414.0
2020-10-23,1853.0,3515.0,2417.0
2020-10-26,1903.0,3510.0,2440.0
2020-10-27,1920.0,3520.0,2445.0
2020-10-28,1922.0,3510.0,2480.0
2020-10-29,1931.0,3510.0,2475.0
2020-10-30,1915.0,3435.0,2433.0
2020-11-02,1912.0,3450.0,2451.0
2020-11-04,1916.0,3510.0,2459.0
2020-11-05,1955.0,3485.0,2532.0
2020-11-06,1942.0,3480.0,2526.0
2020-11-09,1959.0,3465.0,2539.0
2020-11-10,2003.0,3580.0,2578.0
2020-11-11,2027.0,3615.0,2646.0
2020-11-12,2029.0,3575.0,2706.0
2020-11-13,2007.0,3510.0,2698.0
2020-11-16,2043.0,3565.0,2806.0
2020-11-17,2039.0,3545.0,2856.0
2020-11-18,2000.0,3500.0,2831.0
2020-11-19,1940.0,3450.0,2711.0
2020-11-20,1948.0,3455.0,2734.0
2020-11-24,1939.0,3465.0,2727.0
2020-11-25,1934.0,3435.0,2678.0
2020-11-26,1914.0,3435.0,2616.0
2020-11-27,1937.0,3500.0,2660.0
2020-11-30,1906.0,3430.0,2610.0
2020-12-01,1911.0,3410.0,2690.0
2020-12-02,1940.0,3400.0,2720.0
2020-12-03,1963.0,3405.0,2745.0
2020-12-04,1965.0,3395.0,2690.0
2020-12-07,1944.0,3360.0,2632.0
2020-12-08,1943.0,3355.0,2641.0
2020-12-09,1944.0,3395.0,2664.0
2020-12-10,1938.0,3380.0,2652.0
2020-12-11,1930.0,3400.0,2681.0
2020-12-14,1957.0,3430.0,2694.0
